Venue,Latitude,Longitude,Venue Category,food_group
Shell,38.92829301492268,-76.93026507110197,Convenience Store,Convenience
7-Eleven,38.8881016711943,-76.8775177001953,Convenience Store,Convenience
Shell,38.9089955,-76.89302409999999,Convenience Store,Convenience
BP,38.891716610641645,-76.93897490869432,Convenience Store,Convenience
Shell,38.896372772887496,-76.9063224682298,Convenience Store,Convenience
Shell,38.856572166223906,-76.9042270839202,Convenience Store,Convenience
7-Eleven,38.9182310577894,-76.9162461161613,Convenience Store,Convenience
Shell,38.87023694801249,-76.92243912916734,Convenience Store,Convenience
Shell,38.926819665165524,-76.87854273254743,Convenience Store,Convenience
7-Eleven,38.890778129758466,-76.93887189030647,Convenience Store,Convenience
Shell,38.900707,-76.940116,Convenience Store,Convenience
Shell,38.92670222010658,-76.89000874757767,Convenience Store,Convenience
7-Eleven,38.895233103127,-76.9485506415367,Convenience Store,Convenience
The Suga Shack,38.89770738619349,-76.89637375749601,Convenience Store,Convenience
Beer and Deli mini market,38.864807734321424,-76.91556169521458,Convenience Store,Convenience
Dollar Plus Corner Store,38.885723570697216,-76.91924809276556,Convenience Store,Convenience
Discount Tobacco Palace,38.870388,-76.92184,Convenience Store,Convenience
704 market,38.932976000000004,-76.86682900000001,Convenience Store,Convenience
Lee's Mini Market,38.866077,-76.94986,Convenience Store,Convenience
24 Hour Store,38.877846938162826,-76.9310057739483,Convenience Store,Convenience
Variedades Delmis,38.928521,-76.88085600000002,Convenience Store,Convenience
Cheverly Food Mart,38.93187,-76.902815,Convenience Store,Convenience
XtraMart,38.933836,-76.95366700000001,Convenience Store,Convenience
Shop Express,38.89539744,-76.94873571395873,Convenience Store,Convenience
Shell Gas Station,38.87468400774953,-76.93465097059533,Convenience Store,Convenience
Simply Talking / Sprint,38.888547,-76.848575,Convenience Store,Convenience
K & Y Grocery,38.899717,-76.892247,Grocery Store,Convenience
Dollar Plus Food Store,38.88176282000008,-76.93346360532232,Convenience Store,Convenience
A-1 Grocery Store,38.90555576436858,-76.92315949274429,Convenience Store,Convenience
Shell,38.938416,-76.91134699999999,Convenience Store,Convenience
tobacco shop,38.91330096020811,-76.88300966536855,Convenience Store,Convenience
Food Mart,38.926035761833184,-76.88668012619019,Convenience Store,Convenience
Capital View Market,38.890638,-76.93202,Convenience Store,Convenience
Texas Convenience Store,38.883378,-76.942173,Convenience Store,Convenience
My beauty,38.897695685632335,-76.90482267288844,Convenience Store,Convenience
7-Eleven,38.903391,-76.9232944,Convenience Store,Convenience
Wawa,38.90430255877382,-77.04335560697834,Convenience Store,Convenience
Streets Market,38.905042,-77.02934,Convenience Store,Convenience
Walgreens,38.8975055,-77.0276327,Convenience Store,Convenience
7-Eleven,38.8873859137009,-76.983415111913,Convenience Store,Convenience
Wawa,38.92846842408605,-77.03289387794996,Convenience Store,Convenience
Wawa,38.921378999999995,-77.04265600000001,Convenience Store,Convenience
Walgreens,38.900009999999995,-77.02179100000001,Convenience Store,Convenience
Wawa,38.905915180640825,-77.0629890748559,Convenience Store,Convenience
7-Eleven,38.869788799999995,-76.9597765,Convenience Store,Convenience
7-River Mart,38.893446,-76.991807,Convenience Store,Convenience
7-Eleven,38.9095032109514,-77.05538436770429,Convenience Store,Convenience
Walgreens,38.89768797604224,-77.00616673743441,Convenience Store,Convenience
7-Eleven,38.899966,-76.995269,Convenience Store,Convenience
Adams Market,38.896658895749155,-76.99663138764734,Convenience Store,Convenience
7-Eleven,38.884753868319,-76.99719518423079,Convenience Store,Convenience
Georgetown Market & Dry Cleaners,38.89464964319843,-77.00352376967189,Convenience Store,Convenience
7-Eleven,38.93740371546212,-77.03233212232584,Convenience Store,Convenience
7-Eleven,38.866486,-76.984861,Convenience Store,Convenience
7-Eleven,38.90772286554686,-77.06369921565056,Convenience Store,Convenience
7-Eleven,38.91238130679246,-77.044597864151,Convenience Store,Convenience
7-Eleven,38.9353872,-77.05814040000001,Convenience Store,Convenience
7-Eleven,38.891641205547685,-77.07681472768834,Convenience Store,Convenience
7-Eleven,38.934875,-76.991511,Convenience Store,Convenience
BP,38.91407,-77.016081,Convenience Store,Convenience
Prego Again,38.911770000000004,-77.038268,Convenience Store,Convenience
7-Eleven,38.9203267360311,-77.0320151970009,Convenience Store,Convenience
7-Eleven,38.90185763695929,-77.0396330952644,Convenience Store,Convenience
Argyle Convenience Store,38.93239847926268,-77.03904837369919,Convenience Store,Convenience
7-Eleven,38.9020841147434,-76.9824021309614,Convenience Store,Convenience
7-Eleven,38.920498306626705,-76.98923128100431,Convenience Store,Convenience
7-Eleven,38.90397930137054,-77.03326060436211,Convenience Store,Convenience
7-Eleven,38.9238295,-77.0413887,Convenience Store,Convenience
7-Eleven,38.9271863155929,-76.9634462893009,Convenience Store,Convenience
7-Eleven,38.9276954469366,-77.0326855033636,Convenience Store,Convenience
Shell,38.934459000000004,-76.964158,Convenience Store,Convenience
BP,38.90750187,-77.02934731,Convenience Store,Convenience
Shell,38.928787,-76.977448,Convenience Store,Convenience
7-Eleven,38.93440353709157,-76.96427240967749,Convenience Store,Convenience
7-Eleven,38.91295089578837,-77.03873291516305,Convenience Store,Convenience
Shell,38.91887691,-76.97224678,Convenience Store,Convenience
Shell Gas Station,38.926838988576435,-77.02293943699571,Convenience Store,Convenience
Shell,38.89646782,-76.95895291,Convenience Store,Convenience
7-Eleven,38.9119054585348,-77.02224031090729,Convenience Store,Convenience
7-Eleven,38.8965290429105,-77.0438602566719,Convenience Store,Convenience
Shell,38.92857660434832,-76.95854414827816,Convenience Store,Convenience
Shell,38.9348,-76.990873,Convenience Store,Convenience
Shell,38.920994944810666,-76.95947581189762,Convenience Store,Convenience
7-Eleven,38.8588857,-77.0565256,Convenience Store,Convenience
7-Eleven,38.9052442915869,-77.0431132614612,Convenience Store,Convenience
Shell,38.91690756,-76.97918598,Convenience Store,Convenience
7-Eleven,38.8976651353921,-76.97092459662599,Convenience Store,Convenience
The Cupboard Market,38.89004964699099,-76.98335180277536,Convenience Store,Convenience
7-Eleven,38.9011458,-77.0516978,Convenience Store,Convenience
7-Eleven,38.9297465415241,-77.0554983615875,Convenience Store,Convenience
7-Eleven,38.876911785504404,-77.00968533754178,Convenience Store,Convenience
Z-Mart,38.90031697158477,-76.99489882784344,Convenience Store,Convenience
Whitelaw Market,38.915439,-77.029832,Convenience Store,Convenience
Delicias Market,38.937381,-77.033035,Convenience Store,Convenience
New Dodge City,38.9366001479906,-77.0348207144927,Convenience Store,Convenience
FOODLAND Express,38.897667237841894,-77.0362882215247,Convenience Store,Convenience
BACKSTREET VAPORS,38.90462646094112,-77.02540397644042,Convenience Store,Convenience
Congress Market,38.88969631579165,-76.99960083405868,Convenience Store,Convenience
Paradies Newstand,38.856152,-77.04248,Convenience Store,Convenience
1101 Convenience Mart,38.90001552123623,-76.99126750230789,Convenience Store,Convenience
Quarters K Citgo Mini Mart,38.869833,-77.063714,Convenience Store,Convenience
Sim's Convenience,38.89520379701853,-77.00923896879678,Convenience Store,Convenience
Gallery Convenience,38.89615632,-77.04492313,Convenience Store,Convenience
Elbo Market,38.91375684066736,-77.02179791827089,Convenience Store,Convenience
King Convenience Store,38.865197,-76.982359,Convenience Store,Convenience
Gallery Market,38.89612656929811,-77.04469442367555,Convenience Store,Convenience
Open Door Market,38.916028000000004,-77.048781,Convenience Store,Convenience
Corner Market,38.857685941585565,-76.9876036088654,Convenience Store,Convenience
Home Food Store,38.919251,-77.041865,Convenience Store,Convenience
Wonder Market,38.896503,-77.069967,Convenience Store,Convenience
dollar plus & groceries,38.92225554059573,-76.99372329785379,Convenience Store,Convenience
Uptown Mart,38.925076000000004,-77.031904,Convenience Store,Convenience
GAO Canteen,38.899018,-77.017635,Convenience Store,Convenience
dc cash and carry,38.913211,-76.989649,Convenience Store,Convenience
Northeast Supermarket,38.909782,-76.98481,Convenience Store,Convenience
Kazanchis Carry Out & Grocery,38.911775,-77.032255,Convenience Store,Convenience
Crystal Convenience,38.85634363704979,-77.05027081420164,Convenience Store,Convenience
Marbis News Stand,38.90623873764322,-77.03944678288316,Convenience Store,Convenience
Hudson News (DCA - Terminal C),38.85601101918512,-77.0425531328609,Convenience Store,Convenience
River Place Market,38.892742,-77.06944200000001,Convenience Store,Convenience
Mount Rainier Quick Stop,38.9381998107141,-76.96738057345999,Convenience Store,Convenience
Black Lion Market & Deli,38.934747105246046,-77.0326559685463,Convenience Store,Convenience
Washington Navy Yard Navy Exchange (NEX),38.87507444038564,-76.9971092433972,Convenience Store,Convenience
Grays Market,38.9312725339977,-77.02351862711122,Convenience Store,Convenience
Columbia Heights Food Market,38.934249,-77.032938,Convenience Store,Convenience
DC Supermarket,38.897127000000005,-76.994792,Convenience Store,Convenience
Circle Seven Express,38.90971273852724,-76.98454009624567,Convenience Store,Convenience
Anchor,38.87873953619587,-77.02394485473633,Convenience Store,Convenience
Mr Kim's Lobby Shop,38.87034688862782,-77.04619483350622,Convenience Store,Convenience
Woodner Market,38.936391,-77.037607,Convenience Store,Convenience
Walgreens,38.86883529306043,-77.17525899410253,Convenience Store,Convenience
7-Eleven,38.8802449939454,-77.1724822372198,Convenience Store,Convenience
7-Eleven,38.8793513280049,-77.18209862709041,Convenience Store,Convenience
Walgreens,38.8957252,-77.0980279,Convenience Store,Convenience
7-Eleven,38.8987975068609,-77.1187126636505,Convenience Store,Convenience
7-Eleven,38.899440089461606,-77.1572729945149,Convenience Store,Convenience
7-Eleven,38.8558222,-77.1113475,Convenience Store,Convenience
7-Eleven,38.8719165522222,-77.08425432443609,Convenience Store,Convenience
7-Eleven,38.9337264973684,-77.1783247590065,Convenience Store,Convenience
7-Eleven,38.8674695143237,-77.1470488607883,Convenience Store,Convenience
7-Eleven,38.867072,-77.19386800000002,Convenience Store,Convenience
Walgreens,38.933674147386974,-77.08511038227061,Convenience Store,Convenience
7-Eleven,38.8917473,-77.0820884,Convenience Store,Convenience
7-Eleven,38.86038437708686,-77.09399744868284,Convenience Store,Convenience
7-Eleven,38.8752774887749,-77.20107391476641,Convenience Store,Convenience
7-Eleven,38.888335499987704,-77.1599294990301,Convenience Store,Convenience
7-Eleven,38.8852257228649,-77.0944118499755,Convenience Store,Convenience
7-Eleven,38.8670299,-77.19426379999999,Convenience Store,Convenience
7-Eleven,38.9376467195556,-77.1750362916009,Convenience Store,Convenience
7-Eleven,38.8971484052635,-77.1073400974273,Convenience Store,Convenience
7-Eleven,38.85810171,-77.183304,Convenience Store,Convenience
7-Eleven,38.8960514183709,-77.1299082040786,Convenience Store,Convenience
7-Eleven,38.895075,-77.143836,Convenience Store,Convenience
7-Eleven,38.887100660065656,-77.09586225826571,Convenience Store,Convenience
7-Eleven,38.93396747834971,-77.176267504692,Convenience Store,Convenience
7-Eleven,38.8821825220764,-77.1012405958208,Convenience Store,Convenience
7-Eleven,38.904454337638604,-77.203143547618,Convenience Store,Convenience
Shell,38.884230941542405,-77.09244124281881,Convenience Store,Convenience
7-Eleven,38.858389760109,-77.10051253438,Convenience Store,Convenience
7-Eleven,38.868532383562396,-77.174239596452,Convenience Store,Convenience
7-Eleven,38.8625683,-77.08815279999999,Convenience Store,Convenience
7-Eleven,38.8825133,-77.1115016,Convenience Store,Convenience
7-Eleven,38.8837610844726,-77.1030190587044,Convenience Store,Convenience
Shell,38.9334859,-77.17678828,Convenience Store,Convenience
7-Eleven,38.865450034990204,-77.12814599275579,Convenience Store,Convenience
Shell,38.896163,-77.101854,Convenience Store,Convenience
Shell,38.870542,-77.166844,Convenience Store,Convenience
7-Eleven,38.868448951583815,-77.09706723690033,Convenience Store,Convenience
CVS pharmacy,38.890969,-77.085341,Convenience Store,Convenience
Shell,38.8658094342269,-77.19460930989116,Convenience Store,Convenience
Shell,38.89516044,-77.14168559999999,Convenience Store,Convenience
Shell,38.86199026211428,-77.08861653926375,Convenience Store,Convenience
7-Eleven,38.895132900612396,-77.0910134911537,Convenience Store,Convenience
7-Eleven,38.8796603539472,-77.0902624726295,Convenience Store,Convenience
Dollar Plus,38.85691310356688,-77.10889345197415,Convenience Store,Convenience
Mimi's Convenience Mart,38.929916,-77.106427,Convenience Store,Convenience
Walgreens,38.88531203647275,-77.1403860927742,Convenience Store,Convenience
Falls Church Convenience Store - CITGO,38.89368832111359,-77.189040184021,Convenience Store,Convenience
Walgreens,38.919849921744316,-77.1496988787527,Convenience Store,Convenience
Bay11,38.874259,-77.153973,Convenience Store,Convenience
Courtland Towers Store,38.887726060813975,-77.08568653491797,Convenience Store,Convenience
Arlington Grocery and Halal Market,38.86292,-77.084459,Convenience Store,Convenience
Food-Mart,38.87386419,-77.14059266,Convenience Store,Convenience
Troyka,38.879806,-77.169569,Convenience Store,Convenience
Ballston Place Gourmet,38.882105,-77.106161,Convenience Store,Convenience
Woodlake Convenience Store,38.86419223574054,-77.13645810889825,Convenience Store,Convenience
Town Square Market,38.90841579060697,-77.08447119768375,Convenience Store,Convenience
Ellipse Lobby Shop,38.881688,-77.113342,Convenience Store,Convenience
Sun Deli,38.889662,-77.081928,Convenience Store,Convenience
East Campus & Build Pizza,38.935856,-77.08715500000001,Convenience Store,Convenience
Shell,38.898047086262046,-77.12422175506121,Convenience Store,Convenience
Shell,38.87353606,-77.15193428,Convenience Store,Convenience
7-Eleven,38.9078667,-77.2565254,Convenience Store,Convenience
Shell,38.92385503,-77.23751049,Convenience Store,Convenience
The Daily Item,38.932251321583536,-77.21846900135361,Convenience Store,Convenience
7-Eleven,38.86225989258814,-77.29537770152099,Convenience Store,Convenience
7-Eleven,38.8725774758779,-77.2457125782967,Convenience Store,Convenience
7-Eleven,38.898244408577796,-77.22489358051459,Convenience Store,Convenience
7-Eleven,38.9116723,-77.22157890000001,Convenience Store,Convenience
7-Eleven,38.858134,-77.306875,Convenience Store,Convenience
7-Eleven,38.877774337528024,-77.22661763161035,Convenience Store,Convenience
7-Eleven,38.8887843656038,-77.24281847476959,Convenience Store,Convenience
7-Eleven,38.867097784069706,-77.2744953632354,Convenience Store,Convenience
CVS pharmacy,38.882607003348056,-77.29938168956221,Convenience Store,Convenience
Shell,38.87342177,-77.23539149,Convenience Store,Convenience
7-Eleven,38.8941287801076,-77.2753778100013,Convenience Store,Convenience
Cedar Park Shell,38.88857638,-77.24250868,Convenience Store,Convenience
CVS pharmacy,38.866703968256076,-77.22632897653156,Convenience Store,Convenience
Shell,38.86417700000001,-77.276094,Convenience Store,Convenience
Shell,38.913066,-77.221408,Convenience Store,Convenience
7-Eleven,38.8639599,-77.2768525,Convenience Store,Convenience
Shell,38.86712452,-77.22716707,Convenience Store,Convenience
Shell,38.85979844393207,-77.3077383145413,Convenience Store,Convenience
Shell,38.89828852,-77.26887961,Convenience Store,Convenience
7-Eleven,38.8792270908453,-77.3027571290731,Convenience Store,Convenience
Shell,38.86712452,-77.22716707,Convenience Store,Convenience
Plaza Latina Market,38.902216,-77.205668,Convenience Store,Convenience
Tycon Lobby Shop,38.915377363492134,-77.21801909542738,Convenience Store,Convenience
Sunny Shop,38.860983,-77.21599300000003,Convenience Store,Convenience
The Bodega,38.879231,-77.229137,Convenience Store,Convenience
On the Run Store,38.85741427483012,-77.22504768551293,Convenience Store,Convenience
The Market at Tysons Corner,38.918121620717,-77.22143239267716,Convenience Store,Convenience
E-Z Stop & Go Food Mart,38.8756,-77.20773,Convenience Store,Convenience
7-Eleven,38.922684600000004,-77.2372777,Convenience Store,Convenience
Wawa,38.914219,-77.425675,Convenience Store,Convenience
7-Eleven,38.878271763950295,-77.39650569391641,Convenience Store,Convenience
7-Eleven,38.8567527,-77.3312343,Convenience Store,Convenience
Shell,38.9226025,-77.41607449,Convenience Store,Convenience
7-Eleven,38.8967131613026,-77.42818325757979,Convenience Store,Convenience
Shell,38.89078737,-77.42140536,Convenience Store,Convenience
7-Eleven,38.93079647869186,-77.34577707946299,Convenience Store,Convenience
Shell,38.85591510322344,-77.33284826549418,Convenience Store,Convenience
Raina's,38.89598910177011,-77.42892332680353,Convenience Store,Convenience
Prime Mart,38.88634858931929,-77.44112240870973,Convenience Store,Convenience
Virginia ABC Store,38.86718933717497,-77.4473531356232,Convenience Store,Convenience
H Mart,38.857605,-77.33204,Convenience Store,Convenience
7-Eleven,38.894216,-77.448203,Convenience Store,Convenience
7-Eleven,38.8243327068896,-76.73458278179159,Convenience Store,Convenience
Circle K,38.84192410000001,-76.7279134,Convenience Store,Convenience
Shell,38.823395500157375,-76.73661857843398,Convenience Store,Convenience
7-Eleven,38.81577096429374,-76.75186760723597,Convenience Store,Convenience
7-Eleven,38.78388575784071,-76.79585594550191,Convenience Store,Convenience
Dash In,38.82336624489921,-76.73693239688873,Convenience Store,Convenience
On The Run,38.82164142110201,-76.75935506205991,Convenience Store,Convenience
7-Eleven,38.827005,-76.94393829999999,Convenience Store,Convenience
7-Eleven,38.812689362758725,-76.89603902399541,Convenience Store,Convenience
7-Eleven,38.824466861225204,-76.948842331767,Convenience Store,Convenience
7-Eleven,38.78560859047,-76.9402921199798,Convenience Store,Convenience
7-Eleven,38.7843838,-76.8938964,Convenience Store,Convenience
7-Eleven,38.851643103289106,-76.91394872498671,Convenience Store,Convenience
7-Eleven,38.8513162511511,-76.92267134785651,Convenience Store,Convenience
7-Eleven,38.8496239215333,-76.88066571956371,Convenience Store,Convenience
Shell,38.78754939342251,-76.93882001565726,Convenience Store,Convenience
7-Eleven,38.80315859340929,-76.9083542114163,Convenience Store,Convenience
Shell,38.81245110520553,-76.89590558409691,Convenience Store,Convenience
7-Eleven,38.8478122108774,-76.8714719439413,Convenience Store,Convenience
Shell,38.85195961132954,-76.93050608038901,Convenience Store,Convenience
7-Eleven,38.847975071193204,-76.95210590958591,Convenience Store,Convenience
7-Eleven,38.841023786065996,-76.946801841259,Convenience Store,Convenience
Shell,38.8238667171244,-76.94965168833733,Convenience Store,Convenience
7-Eleven,38.8330072683398,-76.9003602829582,Convenience Store,Convenience
Shell,38.848744094092936,-76.95550582376654,Convenience Store,Convenience
Shell,38.8389912,-76.87579509999999,Convenience Store,Convenience
Best 1 Food Store,38.844210463475434,-76.92880201800631,Convenience Store,Convenience
Shoppette,38.81647402117067,-76.88400233265371,Convenience Store,Convenience
Silver Hill Liquors,38.844237356765596,-76.92859022257069,Convenience Store,Convenience
Dollar Plus,38.84365800000001,-76.948624,Convenience Store,Convenience
Walgreens,38.8542594909668,-76.90650177001953,Convenience Store,Convenience
Hi's Food Market,38.775879220178794,-76.86700912924462,Convenience Store,Convenience
Galaxy Food Market,38.847233,-76.922861,Convenience Store,Convenience
Andrews AFB Shoppette,38.816428827116795,-76.88397528517768,Convenience Store,Convenience
Dash In,38.77551214559378,-76.86673028404584,Convenience Store,Convenience
Dollar Plus,38.783423,-76.897199,Convenience Store,Convenience
Amoco,38.84467236,-76.8918228,Convenience Store,Convenience
One Stop,38.837762,-76.907753,Convenience Store,Convenience
Dollars & Sense,38.85121846404318,-76.89844879289245,Convenience Store,Convenience
Maxway,38.83191763520974,-76.9432885657041,Convenience Store,Convenience
Cedar Hill Liquor,38.85274739252055,-76.93393107647951,Convenience Store,Convenience
Lidl,38.85038177,-76.88184186,Convenience Store,Convenience
Dash In,38.7863527,-76.8982968,Convenience Store,Convenience
Andrews AFB Shopette,38.821315000000006,-76.886273,Convenience Store,Convenience
Meadows market,38.817607,-76.843802,Convenience Store,Convenience
Shell,38.82260037975666,-76.91882371902466,Convenience Store,Convenience
LAX Wine & Spirits,38.85345892938318,-76.96480210800982,Convenience Store,Convenience
Walgreens,38.8204689,-77.05749770000001,Convenience Store,Convenience
7-Eleven,38.8429474114132,-77.0753781312669,Convenience Store,Convenience
Walgreens,38.80521940031454,-77.04637818038464,Convenience Store,Convenience
7-Eleven,38.7941342382695,-77.0714762806892,Convenience Store,Convenience
Class Six/Shoppette,38.84044046776602,-77.0164877466323,Convenience Store,Convenience
7-Eleven,38.800211700000006,-77.06355479999999,Convenience Store,Convenience
7-Eleven,38.7908614550665,-77.07728728651999,Convenience Store,Convenience
7-Eleven,38.836122499999995,-77.0614824,Convenience Store,Convenience
7-Eleven,38.78368,-77.078849,Convenience Store,Convenience
7-Eleven,38.8251716897424,-77.0588953793048,Convenience Store,Convenience
Belle Haven Shell,38.78011211678072,-77.05393676693214,Convenience Store,Convenience
7-Eleven,38.853312,-76.96494100000002,Convenience Store,Convenience
7-Eleven,38.796008441435596,-76.9835896218274,Convenience Store,Convenience
7-Eleven,38.811406,-76.966481,Convenience Store,Convenience
7-Eleven,38.784543412709006,-77.0740229809735,Convenience Store,Convenience
7-Eleven,38.8211678868245,-77.0017951726913,Convenience Store,Convenience
7-Eleven,38.8323971900844,-77.0087528228759,Convenience Store,Convenience
Shell Gas Station,38.8217045621572,-77.00090566481528,Convenience Store,Convenience
Liberty,38.80998147901617,-77.05059180882328,Convenience Store,Convenience
7-Eleven,38.798007,-77.049918,Convenience Store,Convenience
Shell,38.82185612,-77.00140131,Convenience Store,Convenience
Shell,38.80345786570064,-76.98919661670867,Convenience Store,Convenience
Shell,38.77905798960269,-76.99767368342181,Convenience Store,Convenience
Shell,38.82087419,-77.05796571,Convenience Store,Convenience
Shell,38.8132189,-77.044832,Convenience Store,Convenience
7-Eleven,38.8145912146553,-76.9962215423583,Convenience Store,Convenience
7-Eleven,38.813080600000006,-77.05531479999999,Convenience Store,Convenience
7-Eleven,38.853068921618046,-77.05324933694101,Convenience Store,Convenience
Shell,38.832178398010676,-76.98672695095411,Convenience Store,Convenience
7-Eleven,38.8022523078643,-77.0615346729755,Convenience Store,Convenience
Mike's Q Mart,38.794403,-77.07021800000003,Convenience Store,Convenience
24 Express,38.831156,-76.98469200000002,Convenience Store,Convenience
CVS,38.804173999999996,-77.059381,Convenience Store,Convenience
Fort Drum Market,38.820961,-77.01068000000002,Convenience Store,Convenience
Lickety Split,38.852014556146216,-77.04124725140751,Convenience Store,Convenience
Faber News,38.85203108707688,-77.04136030107735,Convenience Store,Convenience
Green Corner,38.84945034316157,-77.05100728706752,Convenience Store,Convenience
Walgreens,38.821868896484375,-77.00279998779297,Convenience Store,Convenience
Saddle's Discount Store,38.850554,-76.97381999999998,Convenience Store,Convenience
The Variety Mart,38.790778648591406,-77.06121062786576,Convenience Store,Convenience
Hudson News (DCA - Terminal B),38.85207915812236,-77.0414280547527,Convenience Store,Convenience
Old Town Grocery,38.81109124312163,-77.04742548345716,Convenience Store,Convenience
Dollar Plus and Groceries,38.850472,-76.975059,Convenience Store,Convenience
Onsite News And Gifts,38.78486348,-77.01690500000001,Convenience Store,Convenience
A-Plus At Sunoco National Harbor,38.790145,-77.013992,Convenience Store,Convenience
Holiday Market,38.839218,-76.993997,Convenience Store,Convenience
Pat's Market,38.78048300743103,-77.05741,Convenience Store,Convenience
Harbor Marketplace,38.78135,-77.017136,Convenience Store,Convenience
Forbes (Terminal B),38.853992153798316,-77.04211397462983,Convenience Store,Convenience
Alabama Convenience,38.849808546196755,-76.9722131559453,Convenience Store,Convenience
Essentials,38.795998,-77.007385,Convenience Store,Convenience
G&M Variety Store,38.85482332575243,-76.96496708586024,Convenience Store,Convenience
Marlborough House Mini Mart,38.853092064120176,-76.95994455326216,Convenience Store,Convenience
Colonial Market,38.82038,-77.062795,Convenience Store,Convenience
Faber Gifts - Terminal A,38.850531178474384,-77.04143841175174,Convenience Store,Convenience
Beer & Liquor - South Capitol Street,38.832156,-77.008676,Convenience Store,Convenience
7-Eleven,38.80495620000001,-76.974425,Convenience Store,Convenience
Shell,38.83452448792058,-77.05187569380999,Convenience Store,Convenience
7-Eleven,38.7810007343005,-77.1498548984664,Convenience Store,Convenience
7-Eleven,38.7771822919363,-77.1945011615753,Convenience Store,Convenience
Global Foods,38.831481256955726,-77.1253295986617,Convenience Store,Convenience
7-Eleven,38.82186898652838,-77.16156229376794,Convenience Store,Convenience
7-Eleven,38.85430532009431,-77.1378555893898,Convenience Store,Convenience
7-Eleven,38.819049,-77.143695,Convenience Store,Convenience
7-Eleven,38.8080352,-77.132015,Convenience Store,Convenience
7-Eleven,38.81219829999999,-77.1837253,Convenience Store,Convenience
7-Eleven,38.8430028737394,-77.1084916591917,Convenience Store,Convenience
Shell,38.821615,-77.160887,Convenience Store,Convenience
7-Eleven,38.848852,-77.084559,Convenience Store,Convenience
7-Eleven,38.83277766819611,-77.19657088816575,Convenience Store,Convenience
7-Eleven,38.8406683,-77.12082579999999,Convenience Store,Convenience
7-Eleven,38.7827724053726,-77.18512080609791,Convenience Store,Convenience
7-Eleven,38.772925799999996,-77.1835765,Convenience Store,Convenience
Shell,38.811501022558616,-77.11271850511862,Convenience Store,Convenience
7-Eleven,38.8352489563089,-77.1560096554571,Convenience Store,Convenience
7-Eleven,38.812289131413884,-77.12519824504851,Convenience Store,Convenience
7-Eleven,38.7822883,-77.14740859999999,Convenience Store,Convenience
7-Eleven,38.8315191,-77.0849137,Convenience Store,Convenience
7-Eleven,38.8506770628736,-77.12374716997141,Convenience Store,Convenience
Shell,38.83092843,-77.20129994,Convenience Store,Convenience
7-Eleven,38.8180565,-77.1381504,Convenience Store,Convenience
Shell,38.82667266458072,-77.0867623543854,Convenience Store,Convenience
Walgreens,38.830717246375364,-77.19488286296838,Convenience Store,Convenience
7-Eleven,38.7837479358359,-77.12108630427791,Convenience Store,Convenience
7-Eleven,38.8322202,-77.1134088,Convenience Store,Convenience
7-Eleven,38.7729256,-77.18351080000001,Convenience Store,Convenience
7-Eleven,38.7797484,-77.0809791,Convenience Store,Convenience
Shell,38.8053056815259,-77.16871556910485,Convenience Store,Convenience
7-Eleven,38.844148600000004,-77.0977723,Convenience Store,Convenience
Shell,38.84682439578264,-77.12533771480048,Convenience Store,Convenience
CVS pharmacy,38.82979551613472,-77.19400184849987,Convenience Store,Convenience
7-Eleven,38.8486011,-77.0991143,Convenience Store,Convenience
Shell,38.8294939985418,-77.18783850307666,Convenience Store,Convenience
7-Eleven,38.8078780269451,-77.0820454461591,Convenience Store,Convenience
Shell,38.84854139620771,-77.1246512948969,Convenience Store,Convenience
Shell,38.81860089999999,-77.14286292,Convenience Store,Convenience
7-Eleven,38.809970689562064,-77.13655098151827,Convenience Store,Convenience
Shell,38.84886175,-77.13361795,Convenience Store,Convenience
7-Eleven,38.828751099534394,-77.1097487211227,Convenience Store,Convenience
Shell,38.85435946110631,-77.11807785041441,Convenience Store,Convenience
Shell,38.78435432726491,-77.12953844929405,Convenience Store,Convenience
Shell,38.85542917,-77.13808997,Convenience Store,Convenience
Shell,38.840475724483696,-77.08655373406481,Convenience Store,Convenience
Shell,38.80735039682242,-77.13280432173073,Convenience Store,Convenience
Shell Gas Station,38.7817294326891,-77.14943690106989,Convenience Store,Convenience
Shell,38.781648281136064,-77.14728546200925,Convenience Store,Convenience
Shell,38.81198840355535,-77.12200577128459,Convenience Store,Convenience
Shell,38.84676451,-77.09567036,Convenience Store,Convenience
Shell,38.80003825,-77.18482297,Convenience Store,Convenience
Quick Stop 1St Floor Mark Center,38.82927,-77.11803,Convenience Store,Convenience
Skyline Market,38.842731403786956,-77.11512499091498,Convenience Store,Convenience
Shell,38.836071000000004,-77.158245,Convenience Store,Convenience
Uptown Market,38.83349273005026,-77.10543440317878,Convenience Store,Convenience
Nazret Baltina,38.804251,-77.13235300000001,Convenience Store,Convenience
Miguel's Q-Mart,38.85422637978176,-77.11992906688495,Convenience Store,Convenience
paak bangla bazaar,38.83618385140816,-77.1557933970537,Convenience Store,Convenience
99¢ Depot,38.816656,-77.142876,Convenience Store,Convenience
Travel Traders,38.833096000000005,-77.11759,Convenience Store,Convenience
Skyline Convenience,38.84365612182354,-77.1171814961636,Convenience Store,Convenience
Expreas  1 Food Mart,38.821997,-77.191088,Convenience Store,Convenience
Walgreens,38.81285419027064,-77.1101326969242,Convenience Store,Convenience
CVS,38.82059937759029,-77.1467159764048,Convenience Store,Convenience
